,FACILITY_ID,BUSINESS_NAME,ADDR,CITY,CAT_1,CAT_2,SUBCAT_1,SUBCAT_2,SUBCAT_3,INFRACTION_TYPE,RESULT,INFRACTION_TOTAL,INSPECTION_DATE,REQUIRE_REINSPECTION,CERTIFIED_FOOD_HANDLER,INSPECTION_TYPE
11658,40CCBFA5-EA0F-4B97-8188-CD8D2E72392B,FARAH'S FOOD MART,170 UNIVERSITY AVE W,WATERLOO,Food, General,Supermarket,,,,,,2017-04-26,N,Yes,Compliance Inspection
11659,3AFE2923-017D-4B6D-B3A2-CDBADD5624BD,THE MOBILE PIT STOP,1594 VICTORIA ST N,KITCHENER,Food, Mobile Vendor,Mobile Preparation Premises,,,CRITICAL,Not in Compliance,2.0,2016-06-17,N,No,Compliance Inspection
11660,3AFE2923-017D-4B6D-B3A2-CDBADD5624BD,THE MOBILE PIT STOP,1594 VICTORIA ST N,KITCHENER,Food, Mobile Vendor,Mobile Preparation Premises,,,CRITICAL,Corrected During Inspection,1.0,2016-06-17,N,No,Compliance Inspection
11661,3AFE2923-017D-4B6D-B3A2-CDBADD5624BD,THE MOBILE PIT STOP,1594 VICTORIA ST N,KITCHENER,Food, Mobile Vendor,Mobile Preparation Premises,,,NON-CRITICAL,Not in Compliance,1.0,2016-06-17,N,No,Compliance Inspection
11662,3AFE2923-017D-4B6D-B3A2-CDBADD5624BD,THE MOBILE PIT STOP,1594 VICTORIA ST N,KITCHENER,Food, Mobile Vendor,Mobile Preparation Premises,,,NON-CRITICAL,Not in Compliance,1.0,2017-05-01,N,No,Compliance Inspection
11663,3AFE2923-017D-4B6D-B3A2-CDBADD5624BD,THE MOBILE PIT STOP,1594 VICTORIA ST N,KITCHENER,Food, Mobile Vendor,Mobile Preparation Premises,,,,,,2017-07-01,N,No,Compliance Inspection
11664,3AFE2923-017D-4B6D-B3A2-CDBADD5624BD,THE MOBILE PIT STOP,1594 VICTORIA ST N,KITCHENER,Food, Mobile Vendor,Mobile Preparation Premises,,,,,,2015-11-20,N,No,Compliance Inspection
11665,3AFE2923-017D-4B6D-B3A2-CDBADD5624BD,THE MOBILE PIT STOP,1594 VICTORIA ST N,KITCHENER,Food, Mobile Vendor,Mobile Preparation Premises,,,,,,2016-04-22,N,No,Compliance Inspection
11666,3AFE2923-017D-4B6D-B3A2-CDBADD5624BD,THE MOBILE PIT STOP,1594 VICTORIA ST N,KITCHENER,Food, Mobile Vendor,Mobile Preparation Premises,,,,,,2016-08-13,N,No,Compliance Inspection
11667,BB092353-6ED4-4E4F-9067-CDC0D2CAF915,MANCHU WOK,550 KING ST N,WATERLOO,Food, General,Restaurant,,,CRITICAL,Not in Compliance,2.0,2016-01-06,Y,Yes,Compliance Inspection
11668,BB092353-6ED4-4E4F-9067-CDC0D2CAF915,MANCHU WOK,550 KING ST N,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,2.0,2016-07-06,N,No,Compliance Inspection
11669,BB092353-6ED4-4E4F-9067-CDC0D2CAF915,MANCHU WOK,550 KING ST N,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2017-07-12,N,No,Compliance Inspection
11670,BB092353-6ED4-4E4F-9067-CDC0D2CAF915,MANCHU WOK,550 KING ST N,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2017-05-02,N,No,Compliance Inspection
11671,BB092353-6ED4-4E4F-9067-CDC0D2CAF915,MANCHU WOK,550 KING ST N,WATERLOO,Food, General,Restaurant,,,CRITICAL,Not in Compliance,1.0,2017-05-02,N,No,Compliance Inspection
11672,BB092353-6ED4-4E4F-9067-CDC0D2CAF915,MANCHU WOK,550 KING ST N,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2015-10-14,N,Yes,Compliance Inspection
11673,BB092353-6ED4-4E4F-9067-CDC0D2CAF915,MANCHU WOK,550 KING ST N,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2015-10-14,N,Yes,Compliance Inspection
11674,BB092353-6ED4-4E4F-9067-CDC0D2CAF915,MANCHU WOK,550 KING ST N,WATERLOO,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,1.0,2017-03-23,N,No,Compliance Inspection
11675,BB092353-6ED4-4E4F-9067-CDC0D2CAF915,MANCHU WOK,550 KING ST N,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2016-12-01,N,No,Re-inspection
11676,BB092353-6ED4-4E4F-9067-CDC0D2CAF915,MANCHU WOK,550 KING ST N,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,5.0,2016-11-15,N,No,Compliance Inspection
11677,BB092353-6ED4-4E4F-9067-CDC0D2CAF915,MANCHU WOK,550 KING ST N,WATERLOO,Food, General,Restaurant,,,CRITICAL,Not in Compliance,1.0,2016-11-15,N,No,Compliance Inspection
11678,BB092353-6ED4-4E4F-9067-CDC0D2CAF915,MANCHU WOK,550 KING ST N,WATERLOO,Food, General,Restaurant,,,,,,2015-10-19,N,No,Re-inspection
11679,BB092353-6ED4-4E4F-9067-CDC0D2CAF915,MANCHU WOK,550 KING ST N,WATERLOO,Food, General,Restaurant,,,,,,2016-01-07,N,No,Re-inspection
11680,3891F652-0A78-47C4-89AC-CDCA055EADD8,KAM YIN RESTAURANT,13 - 450 ERB ST W,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,4.0,2016-09-21,N,No,Compliance Inspection
11681,3891F652-0A78-47C4-89AC-CDCA055EADD8,KAM YIN RESTAURANT,13 - 450 ERB ST W,WATERLOO,Food, General,Restaurant,,,CRITICAL,Not in Compliance,1.0,2016-09-21,N,No,Compliance Inspection
11682,3891F652-0A78-47C4-89AC-CDCA055EADD8,KAM YIN RESTAURANT,13 - 450 ERB ST W,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2016-09-21,N,No,Compliance Inspection
11683,3891F652-0A78-47C4-89AC-CDCA055EADD8,KAM YIN RESTAURANT,13 - 450 ERB ST W,WATERLOO,Food, General,Restaurant,,,CRITICAL,Not in Compliance,2.0,2017-07-17,Y,No,Compliance Inspection
11684,3891F652-0A78-47C4-89AC-CDCA055EADD8,KAM YIN RESTAURANT,13 - 450 ERB ST W,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,3.0,2017-07-17,Y,No,Compliance Inspection
11685,3891F652-0A78-47C4-89AC-CDCA055EADD8,KAM YIN RESTAURANT,13 - 450 ERB ST W,WATERLOO,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,1.0,2017-07-19,Y,No,Re-inspection
11686,3891F652-0A78-47C4-89AC-CDCA055EADD8,KAM YIN RESTAURANT,13 - 450 ERB ST W,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2017-07-19,Y,No,Re-inspection
11687,3891F652-0A78-47C4-89AC-CDCA055EADD8,KAM YIN RESTAURANT,13 - 450 ERB ST W,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,2.0,2017-07-19,Y,No,Re-inspection
11688,3891F652-0A78-47C4-89AC-CDCA055EADD8,KAM YIN RESTAURANT,13 - 450 ERB ST W,WATERLOO,Food, General,Restaurant,,,CRITICAL,Not in Compliance,1.0,2017-01-12,N,No,Compliance Inspection
11689,3891F652-0A78-47C4-89AC-CDCA055EADD8,KAM YIN RESTAURANT,13 - 450 ERB ST W,WATERLOO,Food, General,Restaurant,,,CRITICAL,Not in Compliance,2.0,2015-11-23,Y,Yes,Compliance Inspection
11690,3891F652-0A78-47C4-89AC-CDCA055EADD8,KAM YIN RESTAURANT,13 - 450 ERB ST W,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,4.0,2015-11-23,Y,Yes,Compliance Inspection
11691,3891F652-0A78-47C4-89AC-CDCA055EADD8,KAM YIN RESTAURANT,13 - 450 ERB ST W,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2015-11-23,Y,Yes,Compliance Inspection
11692,3891F652-0A78-47C4-89AC-CDCA055EADD8,KAM YIN RESTAURANT,13 - 450 ERB ST W,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2016-07-25,N,No,Compliance Inspection
11693,3891F652-0A78-47C4-89AC-CDCA055EADD8,KAM YIN RESTAURANT,13 - 450 ERB ST W,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,2.0,2016-07-25,N,No,Compliance Inspection
11694,3891F652-0A78-47C4-89AC-CDCA055EADD8,KAM YIN RESTAURANT,13 - 450 ERB ST W,WATERLOO,Food, General,Restaurant,,,CRITICAL,Not in Compliance,1.0,2016-07-25,N,No,Compliance Inspection
11695,3891F652-0A78-47C4-89AC-CDCA055EADD8,KAM YIN RESTAURANT,13 - 450 ERB ST W,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2015-11-25,Y,No,Re-inspection
11696,3891F652-0A78-47C4-89AC-CDCA055EADD8,KAM YIN RESTAURANT,13 - 450 ERB ST W,WATERLOO,Food, General,Restaurant,,,CRITICAL,Not in Compliance,1.0,2015-11-25,Y,No,Re-inspection
11697,3891F652-0A78-47C4-89AC-CDCA055EADD8,KAM YIN RESTAURANT,13 - 450 ERB ST W,WATERLOO,Food, General,Restaurant,,,CRITICAL,Not in Compliance,1.0,2016-03-02,N,No,Compliance Inspection
11698,3891F652-0A78-47C4-89AC-CDCA055EADD8,KAM YIN RESTAURANT,13 - 450 ERB ST W,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,2.0,2016-03-02,N,No,Compliance Inspection
11699,3891F652-0A78-47C4-89AC-CDCA055EADD8,KAM YIN RESTAURANT,13 - 450 ERB ST W,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2015-11-26,N,No,Re-inspection
11700,3891F652-0A78-47C4-89AC-CDCA055EADD8,KAM YIN RESTAURANT,13 - 450 ERB ST W,WATERLOO,Food, General,Restaurant,,,CRITICAL,Not in Compliance,1.0,2015-11-26,N,No,Re-inspection
11701,55BC3A93-752C-4907-B5AB-CE2E99F753F8,COBBLE CREEK RESIDENCE INC.,210 WOOLWICH ST,KITCHENER,Food, Institutional,Retirement Home,,,NON-CRITICAL,Not in Compliance,1.0,2016-11-21,Y,Yes,Compliance Inspection
11702,55BC3A93-752C-4907-B5AB-CE2E99F753F8,COBBLE CREEK RESIDENCE INC.,210 WOOLWICH ST,KITCHENER,Food, Institutional,Retirement Home,,,NON-CRITICAL,Corrected During Inspection,2.0,2016-11-21,Y,Yes,Compliance Inspection
11703,55BC3A93-752C-4907-B5AB-CE2E99F753F8,COBBLE CREEK RESIDENCE INC.,210 WOOLWICH ST,KITCHENER,Food, Institutional,Retirement Home,,,CRITICAL,Corrected During Inspection,1.0,2016-11-21,Y,Yes,Compliance Inspection
11704,55BC3A93-752C-4907-B5AB-CE2E99F753F8,COBBLE CREEK RESIDENCE INC.,210 WOOLWICH ST,KITCHENER,Food, Institutional,Retirement Home,,,CRITICAL,Corrected During Inspection,1.0,2017-02-10,N,Yes,Compliance Inspection
11705,55BC3A93-752C-4907-B5AB-CE2E99F753F8,COBBLE CREEK RESIDENCE INC.,210 WOOLWICH ST,KITCHENER,Food, Institutional,Retirement Home,,,NON-CRITICAL,Not in Compliance,1.0,2016-11-28,N,No,Compliance Inspection
11706,55BC3A93-752C-4907-B5AB-CE2E99F753F8,COBBLE CREEK RESIDENCE INC.,210 WOOLWICH ST,KITCHENER,Food, Institutional,Retirement Home,,,,,,2016-07-05,N,Yes,Compliance Inspection
11707,55BC3A93-752C-4907-B5AB-CE2E99F753F8,COBBLE CREEK RESIDENCE INC.,210 WOOLWICH ST,KITCHENER,Food, Institutional,Retirement Home,,,,,,2016-02-25,N,Yes,Compliance Inspection
11708,55BC3A93-752C-4907-B5AB-CE2E99F753F8,COBBLE CREEK RESIDENCE INC.,210 WOOLWICH ST,KITCHENER,Food, Institutional,Retirement Home,,,,,,2015-11-09,N,Yes,Compliance Inspection
11709,55BC3A93-752C-4907-B5AB-CE2E99F753F8,COBBLE CREEK RESIDENCE INC.,210 WOOLWICH ST,KITCHENER,Food, Institutional,Retirement Home,,,,,,2017-07-24,N,Yes,Compliance Inspection
11710,3051C371-BD8E-4F55-83B7-CE612779EFD2,BIANCA'S PIZZA,363 KING ST N,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2016-10-14,N,No,Compliance Inspection
11711,3051C371-BD8E-4F55-83B7-CE612779EFD2,BIANCA'S PIZZA,363 KING ST N,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2016-10-14,N,No,Compliance Inspection
11712,3051C371-BD8E-4F55-83B7-CE612779EFD2,BIANCA'S PIZZA,363 KING ST N,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2017-04-05,N,No,Compliance Inspection
11713,3051C371-BD8E-4F55-83B7-CE612779EFD2,BIANCA'S PIZZA,363 KING ST N,WATERLOO,Food, General,Restaurant,,,CRITICAL,Not in Compliance,1.0,2017-04-05,N,No,Compliance Inspection
11714,3051C371-BD8E-4F55-83B7-CE612779EFD2,BIANCA'S PIZZA,363 KING ST N,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2015-11-10,N,No,Compliance Inspection
11715,3051C371-BD8E-4F55-83B7-CE612779EFD2,BIANCA'S PIZZA,363 KING ST N,WATERLOO,Food, General,Restaurant,,,,,,2016-05-16,N,No,Compliance Inspection
11716,4D6C4453-761F-4B2E-9E3F-CE647FDE6E46,SHINLA GARDEN,183 KING ST E,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,3.0,2015-09-29,N,No,Compliance Inspection
11717,4D6C4453-761F-4B2E-9E3F-CE647FDE6E46,SHINLA GARDEN,183 KING ST E,KITCHENER,Food, General,Restaurant,,,CRITICAL,Not in Compliance,2.0,2015-09-29,N,No,Compliance Inspection
11718,4D6C4453-761F-4B2E-9E3F-CE647FDE6E46,SHINLA GARDEN,183 KING ST E,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2015-09-29,N,No,Compliance Inspection
11719,4D6C4453-761F-4B2E-9E3F-CE647FDE6E46,SHINLA GARDEN,183 KING ST E,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2016-03-07,N,No,Compliance Inspection
11720,4D6C4453-761F-4B2E-9E3F-CE647FDE6E46,SHINLA GARDEN,183 KING ST E,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,2.0,2016-09-29,N,Yes,Compliance Inspection
11721,4D6C4453-761F-4B2E-9E3F-CE647FDE6E46,SHINLA GARDEN,183 KING ST E,KITCHENER,Food, General,Restaurant,,,CRITICAL,Not in Compliance,1.0,2016-09-29,N,Yes,Compliance Inspection
11722,4D6C4453-761F-4B2E-9E3F-CE647FDE6E46,SHINLA GARDEN,183 KING ST E,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2016-09-29,N,Yes,Compliance Inspection
11723,4D6C4453-761F-4B2E-9E3F-CE647FDE6E46,SHINLA GARDEN,183 KING ST E,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,3.0,2016-06-28,Y,Yes,Compliance Inspection
11724,4D6C4453-761F-4B2E-9E3F-CE647FDE6E46,SHINLA GARDEN,183 KING ST E,KITCHENER,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,2.0,2016-06-28,Y,Yes,Compliance Inspection
11725,4D6C4453-761F-4B2E-9E3F-CE647FDE6E46,SHINLA GARDEN,183 KING ST E,KITCHENER,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,1.0,2016-07-11,Y,Yes,Re-inspection
11726,4D6C4453-761F-4B2E-9E3F-CE647FDE6E46,SHINLA GARDEN,183 KING ST E,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2016-07-11,Y,Yes,Re-inspection
11727,4D6C4453-761F-4B2E-9E3F-CE647FDE6E46,SHINLA GARDEN,183 KING ST E,KITCHENER,Food, General,Restaurant,,,,,,2017-01-04,N,Yes,Compliance Inspection
11728,702CF2B0-E8AA-451C-8160-CE725F8BA92E,PIZZAVILLE,9 - 235 IRA NEEDLES BLVD,KITCHENER,Food, General,Food Take Out,,,CRITICAL,Not in Compliance,3.0,2017-01-12,Y,Yes,Compliance Inspection
11729,702CF2B0-E8AA-451C-8160-CE725F8BA92E,PIZZAVILLE,9 - 235 IRA NEEDLES BLVD,KITCHENER,Food, General,Food Take Out,,,NON-CRITICAL,Not in Compliance,2.0,2017-01-12,Y,Yes,Compliance Inspection
11730,702CF2B0-E8AA-451C-8160-CE725F8BA92E,PIZZAVILLE,9 - 235 IRA NEEDLES BLVD,KITCHENER,Food, General,Food Take Out,,,NON-CRITICAL,Corrected During Inspection,3.0,2017-01-12,Y,Yes,Compliance Inspection
11731,702CF2B0-E8AA-451C-8160-CE725F8BA92E,PIZZAVILLE,9 - 235 IRA NEEDLES BLVD,KITCHENER,Food, General,Food Take Out,,,NON-CRITICAL,Not in Compliance,2.0,2016-02-01,N,Yes,Compliance Inspection
11732,702CF2B0-E8AA-451C-8160-CE725F8BA92E,PIZZAVILLE,9 - 235 IRA NEEDLES BLVD,KITCHENER,Food, General,Food Take Out,,,CRITICAL,Corrected During Inspection,1.0,2016-07-14,N,Yes,Compliance Inspection
11733,702CF2B0-E8AA-451C-8160-CE725F8BA92E,PIZZAVILLE,9 - 235 IRA NEEDLES BLVD,KITCHENER,Food, General,Food Take Out,,,NON-CRITICAL,Not in Compliance,3.0,2016-07-14,N,Yes,Compliance Inspection
11734,702CF2B0-E8AA-451C-8160-CE725F8BA92E,PIZZAVILLE,9 - 235 IRA NEEDLES BLVD,KITCHENER,Food, General,Food Take Out,,,NON-CRITICAL,Corrected During Inspection,1.0,2017-01-18,N,No,Re-inspection
11735,1B801096-23AC-48D4-BCCC-CE730B6A95B2,HILLTOP QUICK MART,85 JOHNSTON AVE,CAMBRIDGE,Food, General,Food store convenience , Variety,,NON-CRITICAL,Not in Compliance,1.0,2017-05-23,N,No,Compliance Inspection
11736,1B801096-23AC-48D4-BCCC-CE730B6A95B2,HILLTOP QUICK MART,85 JOHNSTON AVE,CAMBRIDGE,Food, General,Food store convenience , Variety,,,,,2016-06-24,N,No,Compliance Inspection
11737,9F621E56-FA0F-48C6-96DE-CE8E58D295BA,TIM HORTONS,425 HESPELER RD,CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,2.0,2016-03-15,N,Yes,Compliance Inspection
11738,9F621E56-FA0F-48C6-96DE-CE8E58D295BA,TIM HORTONS,425 HESPELER RD,CAMBRIDGE,Food, General,Restaurant,,,,,,2016-08-22,N,Yes,Compliance Inspection
11739,9F621E56-FA0F-48C6-96DE-CE8E58D295BA,TIM HORTONS,425 HESPELER RD,CAMBRIDGE,Food, General,Restaurant,,,,,,2017-02-17,N,Yes,Compliance Inspection
11740,209A49FC-09DA-4BFC-B646-CE90BFF20C0A,LITTLE CAESARS PIZZA,100 JAMIESON PKY,CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2016-04-22,N,No,Compliance Inspection
11741,209A49FC-09DA-4BFC-B646-CE90BFF20C0A,LITTLE CAESARS PIZZA,100 JAMIESON PKY,CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2016-12-07,N,No,Compliance Inspection
11742,209A49FC-09DA-4BFC-B646-CE90BFF20C0A,LITTLE CAESARS PIZZA,100 JAMIESON PKY,CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2016-12-07,N,No,Compliance Inspection
11743,209A49FC-09DA-4BFC-B646-CE90BFF20C0A,LITTLE CAESARS PIZZA,100 JAMIESON PKY,CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2015-10-19,N,No,Compliance Inspection
11744,209A49FC-09DA-4BFC-B646-CE90BFF20C0A,LITTLE CAESARS PIZZA,100 JAMIESON PKY,CAMBRIDGE,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,1.0,2015-10-19,N,No,Compliance Inspection
11745,209A49FC-09DA-4BFC-B646-CE90BFF20C0A,LITTLE CAESARS PIZZA,100 JAMIESON PKY,CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2017-05-16,N,No,Compliance Inspection
11746,209A49FC-09DA-4BFC-B646-CE90BFF20C0A,LITTLE CAESARS PIZZA,100 JAMIESON PKY,CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2017-05-16,N,No,Compliance Inspection
11747,30DA6261-2C6B-48BE-B2FA-CE96DBE2EEB0,MORNING GLORY CAFE,3121 KING ST E,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,2.0,2016-06-27,N,No,Re-inspection
11748,30DA6261-2C6B-48BE-B2FA-CE96DBE2EEB0,MORNING GLORY CAFE,3121 KING ST E,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2017-08-18,N,Yes,Compliance Inspection
11749,30DA6261-2C6B-48BE-B2FA-CE96DBE2EEB0,MORNING GLORY CAFE,3121 KING ST E,KITCHENER,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,1.0,2017-08-18,N,Yes,Compliance Inspection
11750,30DA6261-2C6B-48BE-B2FA-CE96DBE2EEB0,MORNING GLORY CAFE,3121 KING ST E,KITCHENER,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,1.0,2015-11-17,Y,No,Re-inspection
11751,30DA6261-2C6B-48BE-B2FA-CE96DBE2EEB0,MORNING GLORY CAFE,3121 KING ST E,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2015-11-17,Y,No,Re-inspection
11752,30DA6261-2C6B-48BE-B2FA-CE96DBE2EEB0,MORNING GLORY CAFE,3121 KING ST E,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2015-11-17,Y,No,Re-inspection
11753,30DA6261-2C6B-48BE-B2FA-CE96DBE2EEB0,MORNING GLORY CAFE,3121 KING ST E,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2015-10-22,N,Yes,Compliance Inspection
11754,30DA6261-2C6B-48BE-B2FA-CE96DBE2EEB0,MORNING GLORY CAFE,3121 KING ST E,KITCHENER,Food, General,Restaurant,,,CRITICAL,Not in Compliance,1.0,2015-10-22,N,Yes,Compliance Inspection
11755,30DA6261-2C6B-48BE-B2FA-CE96DBE2EEB0,MORNING GLORY CAFE,3121 KING ST E,KITCHENER,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,2.0,2016-06-17,Y,Yes,Compliance Inspection
11756,30DA6261-2C6B-48BE-B2FA-CE96DBE2EEB0,MORNING GLORY CAFE,3121 KING ST E,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,2.0,2016-06-17,Y,Yes,Compliance Inspection
11757,30DA6261-2C6B-48BE-B2FA-CE96DBE2EEB0,MORNING GLORY CAFE,3121 KING ST E,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2016-06-17,Y,Yes,Compliance Inspection
11758,30DA6261-2C6B-48BE-B2FA-CE96DBE2EEB0,MORNING GLORY CAFE,3121 KING ST E,KITCHENER,Food, General,Restaurant,,,CRITICAL,Not in Compliance,1.0,2016-06-17,Y,Yes,Compliance Inspection
11759,30DA6261-2C6B-48BE-B2FA-CE96DBE2EEB0,MORNING GLORY CAFE,3121 KING ST E,KITCHENER,Food, General,Restaurant,,,,,,2016-11-17,N,Yes,Compliance Inspection
11760,30DA6261-2C6B-48BE-B2FA-CE96DBE2EEB0,MORNING GLORY CAFE,3121 KING ST E,KITCHENER,Food, General,Restaurant,,,,,,2017-03-09,Y,Yes,Compliance Inspection
11761,30DA6261-2C6B-48BE-B2FA-CE96DBE2EEB0,MORNING GLORY CAFE,3121 KING ST E,KITCHENER,Food, General,Restaurant,,,,,,2017-03-21,N,No,Re-inspection
11762,30DA6261-2C6B-48BE-B2FA-CE96DBE2EEB0,MORNING GLORY CAFE,3121 KING ST E,KITCHENER,Food, General,Restaurant,,,,,,2015-11-23,N,Yes,Re-inspection
11763,48132E8B-F94F-4E74-AF61-CEE1DA21C604,STONE CROCK BAKERY,1402 KING ST N,ST. JACOBS,Food, General,Baked Goods - Retail,,,CRITICAL,Corrected During Inspection,2.0,2017-08-25,N,No,Compliance Inspection
11764,48132E8B-F94F-4E74-AF61-CEE1DA21C604,STONE CROCK BAKERY,1402 KING ST N,ST. JACOBS,Food, General,Baked Goods - Retail,,,NON-CRITICAL,Not in Compliance,3.0,2015-10-28,N,Yes,Compliance Inspection
11765,48132E8B-F94F-4E74-AF61-CEE1DA21C604,STONE CROCK BAKERY,1402 KING ST N,ST. JACOBS,Food, General,Baked Goods - Retail,,,NON-CRITICAL,Not in Compliance,2.0,2017-03-06,N,Yes,Compliance Inspection
11766,48132E8B-F94F-4E74-AF61-CEE1DA21C604,STONE CROCK BAKERY,1402 KING ST N,ST. JACOBS,Food, General,Baked Goods - Retail,,,CRITICAL,Corrected During Inspection,1.0,2016-06-24,N,No,Re-inspection
11767,48132E8B-F94F-4E74-AF61-CEE1DA21C604,STONE CROCK BAKERY,1402 KING ST N,ST. JACOBS,Food, General,Baked Goods - Retail,,,NON-CRITICAL,Not in Compliance,1.0,2016-06-24,N,No,Re-inspection
11768,48132E8B-F94F-4E74-AF61-CEE1DA21C604,STONE CROCK BAKERY,1402 KING ST N,ST. JACOBS,Food, General,Baked Goods - Retail,,,NON-CRITICAL,Not in Compliance,1.0,2016-10-25,N,Yes,Compliance Inspection
11769,48132E8B-F94F-4E74-AF61-CEE1DA21C604,STONE CROCK BAKERY,1402 KING ST N,ST. JACOBS,Food, General,Baked Goods - Retail,,,CRITICAL,Corrected During Inspection,1.0,2016-10-25,N,Yes,Compliance Inspection
11770,48132E8B-F94F-4E74-AF61-CEE1DA21C604,STONE CROCK BAKERY,1402 KING ST N,ST. JACOBS,Food, General,Baked Goods - Retail,,,NON-CRITICAL,Not in Compliance,1.0,2016-06-22,Y,Yes,Compliance Inspection
11771,48132E8B-F94F-4E74-AF61-CEE1DA21C604,STONE CROCK BAKERY,1402 KING ST N,ST. JACOBS,Food, General,Baked Goods - Retail,,,CRITICAL,Not in Compliance,1.0,2016-06-22,Y,Yes,Compliance Inspection
11772,48132E8B-F94F-4E74-AF61-CEE1DA21C604,STONE CROCK BAKERY,1402 KING ST N,ST. JACOBS,Food, General,Baked Goods - Retail,,,CRITICAL,Corrected During Inspection,1.0,2016-06-22,Y,Yes,Compliance Inspection
11773,CB20BEE7-F48D-4B7F-98EA-CEFFCAE85356,WALMART SUPERCENTRE,1400 OTTAWA ST S,KITCHENER,Food, General,Supermarket,,,NON-CRITICAL,Corrected During Inspection,1.0,2016-03-30,N,Yes,Compliance Inspection
11774,CB20BEE7-F48D-4B7F-98EA-CEFFCAE85356,WALMART SUPERCENTRE,1400 OTTAWA ST S,KITCHENER,Food, General,Supermarket,,,NON-CRITICAL,Not in Compliance,1.0,2016-08-23,N,Yes,Compliance Inspection
